IGenbank ID,Gene,Gene_category,Subcategory1,Subcategory2,Organism,Lineage,#TH-->JM,#NTH-->JM,#TI-->JM,#NTI-->JM
288897330,fepA_iron,Metal Homeostasis,Iron,Transport,Allochromatium vinosum DSM 180,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Chromatiaceae;genus:Allochromatium;species:Allochromatium vinosum;,,217,,451
343804649,fepA_iron,Metal Homeostasis,Iron,Transport,Marichromatium purpuratum 984,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Chromatiaceae;genus:Marichromatium;species:Marichromatium purpuratum;,1045,788,591,4885
76883089,fepA_iron,Metal Homeostasis,Iron,Transport,Nitrosococcus oceani ATCC 19707,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Chromatiaceae;genus:Nitrosococcus;species:Nitrosococcus oceani;,7068,4877,4562,1969
335881270,fepA_iron,Metal Homeostasis,Iron,Transport,Rheinheimera sp. A13L,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Chromatiaceae;genus:Rheinheimera;,,,,534
390950805,fepA_iron,Metal Homeostasis,Iron,Transport,Thiocystis violascens DSM 198,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Chromatiaceae;genus:Thiocystis;species:Thiocystis violascens;,1257,2365,3616,20213
345872041,fepA_iron,Metal Homeostasis,Iron,Transport,Thiorhodococcus drewsii AZ1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Chromatiaceae;genus:Thiorhodococcus;species:Thiorhodococcus drewsii;,548,713,,328
380877878,fepA_iron,Metal Homeostasis,Iron,Transport,Thiorhodovibrio sp. 970,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Chromatiaceae;genus:Thiorhodovibrio;,,,,859
114321425,fepA_iron,Metal Homeostasis,Iron,Transport,Alkalilimnicola ehrlichii MLHE-1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Ectothiorhodospiraceae;genus:Alkalilimnicola;species:Alkalilimnicola ehrlichii;,11114,9902,10595,11223
114227573,fepA_iron,Metal Homeostasis,Iron,Transport,Alkalilimnicola ehrlichii MLHE-1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Ectothiorhodospiraceae;genus:Alkalilimnicola;species:Alkalilimnicola ehrlichii;,733,1946,4607,2438
121588599,fepA_iron,Metal Homeostasis,Iron,Transport,Halorhodospira halophila SL1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Ectothiorhodospiraceae;genus:Halorhodospira;species:Halorhodospira halophila;,4778,1728,1868,2373
121590112,fepA_iron,Metal Homeostasis,Iron,Transport,Halorhodospira halophila SL1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Chromatiales;family:Ectothiorhodospiraceae;genus:Halorhodospira;species:Halorhodospira halophila;,10744,21023,5430,64608
353677056,fepA_iron,Metal Homeostasis,Iron,Transport,Brenneria sp. EniD312,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Brenneria;,562,1396,747,1444
353674133,fepA_iron,Metal Homeostasis,Iron,Transport,Brenneria sp. EniD312,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Brenneria;,,801,402,359
157145929,fepA_iron,Metal Homeostasis,Iron,Transport,Citrobacter koseri ATCC BAA-895,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Citrobacter;species:Citrobacter koseri;,645,165,3893,222
157082665,fepA_iron,Metal Homeostasis,Iron,Transport,Citrobacter koseri ATCC BAA-895,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Citrobacter;species:Citrobacter koseri;,3536,10976,148306,6612
291070271,fepA_iron,Metal Homeostasis,Iron,Transport,Citrobacter youngae ATCC 29220,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Citrobacter;species:Citrobacter youngae;,,,,1790
306530082,fepA_iron,Metal Homeostasis,Iron,Transport,Dickeya dadantii 3937,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Dickeya;species:Dickeya dadantii;,,1151,,
311280510,fepA_iron,Metal Homeostasis,Iron,Transport,Enterobacter cloacae SCF1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Enterobacter;species:Enterobacter lignolyticus;,2873,5415,5257,9972
366161405,fepA_iron,Metal Homeostasis,Iron,Transport,Escherichia sp. TW09308,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Escherichia;,,,515,
170767684,fepA_iron,Metal Homeostasis,Iron,Transport,Escherichia albertii TW07627,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Escherichia;species:Escherichia albertii;,,292,1047,522
377578202,fepA_iron,Metal Homeostasis,Iron,Transport,Escherichia hermannii NBRC 105704,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Escherichia;species:Escherichia hermannii;,,605,,
364560340,fepA_iron,Metal Homeostasis,Iron,Transport,Hafnia alvei ATCC 51873,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Hafnia;species:Hafnia alvei;,,472,,383
376387571,fepA_iron,Metal Homeostasis,Iron,Transport,Klebsiella oxytoca 10-5245,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Klebsiella;species:Klebsiella oxytoca;,575,1815,,1576
365909922,fepA_iron,Metal Homeostasis,Iron,Transport,Klebsiella oxytoca KCTC 1686,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Klebsiella;species:Klebsiella oxytoca;,,451,350,
317052984,fepA_iron,Metal Homeostasis,Iron,Transport,Pantoea sp. At-9b,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Pantoea;,762,2118,659,1436
380739093,fepA_iron,Metal Homeostasis,Iron,Transport,Pantoea sp. Sc1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Pantoea;,,448,,
317052904,fepA_iron,Metal Homeostasis,Iron,Transport,Pantoea sp. At-9b,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Pantoea;,,986,,1329
49613229,fepA_iron,Metal Homeostasis,Iron,Transport,Pectobacterium atrosepticum SCRI1043,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Pectobacterium;species:Pectobacterium atrosepticum;,1706,969,1035,753
227114554,fepA_iron,Metal Homeostasis,Iron,Transport,Pectobacterium carotovorum subsp. brasiliensis PBR1692,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Pectobacterium;species:Pectobacterium carotovorum;,,316,2938,390
253687842,fepA_iron,Metal Homeostasis,Iron,Transport,Pectobacterium carotovorum subsp. carotovorum PC1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Pectobacterium;species:Pectobacterium carotovorum;,,287,,
251753440,fepA_iron,Metal Homeostasis,Iron,Transport,Pectobacterium carotovorum subsp. carotovorum PC1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Pectobacterium;species:Pectobacterium carotovorum;,,317,,203
339511872,fepA_iron,Metal Homeostasis,Iron,Transport,Salmonella bongori NCTC 12419,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Salmonella;species:Salmonella bongori;,993,,,
160863524,fepA_iron,Metal Homeostasis,Iron,Transport,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--",superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Salmonella;species:Salmonella enterica;,,,,1419
386923529,fepA_iron,Metal Homeostasis,Iron,Transport,Escherichia blattae DSM 4481,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Shimwellia;species:Shimwellia blattae;,4550,4704,1162,3512
238759162,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia aldovae ATCC 35236,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia aldovae;,1176,242,,315
238758731,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia aldovae ATCC 35236,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia aldovae;,3109,4695,4229,2263
238784540,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia bercovieri ATCC 43970,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia bercovieri;,2312,5792,1774,1235
238786754,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia frederiksenii ATCC 33641,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia frederiksenii;,,1200,,329
238791199,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia intermedia ATCC 29909,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia intermedia;,,274,,
238761587,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia kristensenii ATCC 33638,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia kristensenii;,2678,2930,2692,3509
238764072,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia kristensenii ATCC 33638,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia kristensenii;,1774,3897,20219,3017
238718909,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia mollaretii ATCC 43969,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia mollaretii;,29553,999,4603,4702
238796150,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia mollaretii ATCC 43969,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia mollaretii;,3557,1536,488,1950
238749456,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia rohdei ATCC 43380,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia rohdei;,8101,272,,
238709431,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia rohdei ATCC 43380,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia rohdei;,,798,,
238711168,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia rohdei ATCC 43380,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia rohdei;,,629,596,1102
238708209,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia ruckeri ATCC 29473,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia ruckeri;,3503,4216,49331,9798
238754134,fepA_iron,Metal Homeostasis,Iron,Transport,Yersinia ruckeri ATCC 29473,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yersinia;species:Yersinia ruckeri;,,157,1885,284
364572231,fepA_iron,Metal Homeostasis,Iron,Transport,Yokenella regensburgei ATCC 43003,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yokenella;species:Yokenella regensburgei;,2089,2298,3591,3818
364567636,fepA_iron,Metal Homeostasis,Iron,Transport,Yokenella regensburgei ATCC 43003,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Enterobacteriales;family:Enterobacteriaceae;genus:Yokenella;species:Yokenella regensburgei;,,,,680
351719550,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomicrobium alcaliphilum,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomicrobium;,,226,,226
333810260,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomonas methanica MC09,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomonas;species:Methylomonas methanica;,11538,3249,111644,4562
333809643,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomonas methanica MC09,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomonas;species:Methylomonas methanica;,15626,8769,23647,17216
333809424,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomonas methanica MC09,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomonas;species:Methylomonas methanica;,38715,12932,22379,29979
333983630,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomonas methanica MC09,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomonas;species:Methylomonas methanica;,,297,,5542
333984244,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomonas methanica MC09,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomonas;species:Methylomonas methanica;,,863,,6883
333982842,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomonas methanica MC09,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomonas;species:Methylomonas methanica;,,801,,
333807834,fepA_iron,Metal Homeostasis,Iron,Transport,Methylomonas methanica MC09,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Methylococcales;family:Methylococcaceae;genus:Methylomonas;species:Methylomonas methanica;,,,,499
110646600,fepA_iron,Metal Homeostasis,Iron,Transport,Alcanivorax borkumensis SK2,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Oceanospirillales;family:Alcanivoracaceae;genus:Alcanivorax;species:Alcanivorax borkumensis;,6485,3368,4631,7380
83646966,fepA_iron,Metal Homeostasis,Iron,Transport,Hahella chejuensis KCTC 2396,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Oceanospirillales;family:Hahellaceae;genus:Hahella;species:Hahella chejuensis;,2459,2663,2383,8331
83645351,fepA_iron,Metal Homeostasis,Iron,Transport,Hahella chejuensis KCTC 2396,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Oceanospirillales;family:Hahellaceae;genus:Hahella;species:Hahella chejuensis;,,424,,
86162631,fepA_iron,Metal Homeostasis,Iron,Transport,Marinomonas sp. MED121,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Oceanospirillales;family:Oceanospirillaceae;genus:Marinomonas;,,166,,
347993101,fepA_iron,Metal Homeostasis,Iron,Transport,Aggregatibacter actinomycetemcomitans serotype e str. SC1083,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pasteurellales;family:Pasteurellaceae;genus:Aggregatibacter;species:Aggregatibacter actinomycetemcomitans;,,778,788,
251793369,fepA_iron,Metal Homeostasis,Iron,Transport,Aggregatibacter aphrophilus NJ8700,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pasteurellales;family:Pasteurellaceae;genus:Aggregatibacter;species:Aggregatibacter aphrophilus;,,,,532
330433217,fepA_iron,Metal Homeostasis,Iron,Transport,Gallibacterium anatis UMN179,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pasteurellales;family:Pasteurellaceae;genus:Gallibacterium;species:Gallibacterium anatis;,,,1006,
386903997,fepA_iron,Metal Homeostasis,Iron,Transport,Pasteurella bettyae CCUG 2042,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pasteurellales;family:Pasteurellaceae;genus:Pasteurella;species:Pasteurella bettyae;,1594,2184,1426,1307
226835295,fepA_iron,Metal Homeostasis,Iron,Transport,Acinetobacter sp. ATCC 27244,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Moraxellaceae;genus:Acinetobacter;,,1334,,
226945749,fepA_iron,Metal Homeostasis,Iron,Transport,Azotobacter vinelandii DJ,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Azotobacter;species:Azotobacter vinelandii;,,224,778,1215
387939019,fepA_iron,Metal Homeostasis,Iron,Transport,Cellvibrio sp. BR,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Cellvibrio;,,,,362
388275867,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas sp. M47T1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;,614,256,404,4711
374705617,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas sp. S9,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;,1940,949,1036,2892
388551485,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas chlororaphis O6,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas chlororaphis;,936,,536,372
104781462,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas entomophila L48,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas entomophila;,,,804,
77382572,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens Pf0-1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas fluorescens;,13431,8601,13762,17423
229589696,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens SBW25,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas fluorescens;,,3274,3867,23728
229591501,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens SBW25,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas fluorescens;,,215,,720
229362273,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens SBW25,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas fluorescens;,,734,,
229361576,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens SBW25,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas fluorescens;,,233,895,12243
229593262,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens SBW25,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas fluorescens;,,4911,,
333899686,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fulva 12-X,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas fulva;,,1465,708,2109
70728766,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens Pf-5,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas protegens;,584,1460,1047,15140
70729130,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens Pf-5,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas protegens;,469,1190,356,3614
346643220,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas fluorescens Pf-5,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas protegens;,,285,1273,1085
167034737,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas putida GB-1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas putida;,882,1413,5286,1095
166860147,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas putida GB-1,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas putida;,,310,,278
71554338,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas syringae pv. phaseolicola 1448A,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas savastanoi;,9688,6637,5118,3073
379066997,fepA_iron,Metal Homeostasis,Iron,Transport,Pseudomonas stutzeri ATCC 14405 = CCUG 16156,superkingdom:Bacteria;phylum:Proteobacteria;class:Gammaproteobacteria;order:Pseudomonadales;family:Pseudomonadaceae;genus:Pseudomonas;species:Pseudomonas stutzeri;,1171,,,217
